Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                        1,169,546,948.8470                                            NY                       
              03/01/2017                   663,036.6000  11-10 STATE DEPOSITS        3316664       NY                       
              03/01/2017                    21,417.8700  11-10 STATE DEPOSITS        3316665       NY                       
              03/01/2017                -4,613,000.0000  21-10 STATE UI WITHDRAWAL   3316666       NY                       
              03/01/2017                   253,354.0200  34-61 CWC IN                3316667       NY                       
              03/01/2017                    21,397.1800  34-61 CWC IN                3316668       NY                       
              03/01/2017                    27,382.9300  34-61 CWC IN                3316669       NY                       
              03/02/2017                   198,669.0700  11-10 STATE DEPOSITS        3316687       NY                       
              03/02/2017                    29,618.5900  11-10 STATE DEPOSITS        3316688       NY                       
              03/02/2017                    -4,135.5600  21-38 SEA IMPROV/IMPL       3316689       NY                       
              03/02/2017                    -1,085.6700  21-39 SEA PROMO/ENROLL      3316690       NY                       
              03/02/2017                    -6,707.3200  21-36 STC IMPR/IMPL         3316691       NY                       
              03/02/2017                   -65,122.2200  21-37 STC PROMO/ENROLL      3316692       NY                       
              03/02/2017                -3,966,000.0000  21-10 STATE UI WITHDRAWAL   3316693       NY                       
              03/02/2017                   -59,709.6000  34-60 CWC OUT               3316694       NY                       
              03/02/2017                   -11,808.7300  34-60 CWC OUT               3316695       NY                       
              03/02/2017                    23,028.0100  34-61 CWC IN                3316696       NY                       
              03/02/2017                    28,983.9000  34-61 CWC IN                3316697       NY                       
              03/02/2017                    33,319.7500  34-61 CWC IN                3316698       NY                       
              03/02/2017                    32,893.6200  34-61 CWC IN                3316699       NY                       
              03/02/2017                     6,076.2100  34-61 CWC IN                3316700       NY                       
              03/02/2017                     8,954.4800  34-61 CWC IN                3316701       NY                       
              03/03/2017                   190,523.4400  11-10 STATE DEPOSITS        3316703       NY                       
              03/03/2017                   230,782.0200  11-10 STATE DEPOSITS        3316704       NY                       
              03/03/2017                  -382,000.0000  21-10 STATE UI WITHDRAWAL   3316725       NY                       
              03/03/2017                     7,892.4300  34-61 CWC IN                3316726       NY                       
              03/03/2017                     2,034.5600  34-61 CWC IN                3316727       NY                       
              03/03/2017                     3,563.4900  34-61 CWC IN                3316728       NY                       
              03/03/2017                    13,017.4200  34-61 CWC IN                3316729       NY                       
              03/03/2017                    19,663.2400  34-61 CWC IN                3316730       NY                       
              03/06/2017                    22,931.7600  11-10 STATE DEPOSITS        3316732       NY                       
              03/06/2017                   161,425.0500  11-10 STATE DEPOSITS        3316733       NY                       
              03/06/2017               -24,789,000.0000  21-10 STATE UI WITHDRAWAL   3316754       NY                       
              03/06/2017                    12,909.0600  34-61 CWC IN                3316755       NY                       
              03/06/2017                    11,130.6500  34-61 CWC IN                3316756       NY                       
              03/07/2017                   382,373.3800  11-10 STATE DEPOSITS        3316758       NY                       
              03/07/2017                    54,055.8700  11-10 STATE DEPOSITS        3316759       NY                       
              03/07/2017               -12,546,000.0000  21-10 STATE UI WITHDRAWAL   3316776       NY                       
              03/07/2017                    25,074.9600  34-61 CWC IN                3316777       NY                       
              03/08/2017                    72,322.2000  11-10 STATE DEPOSITS        3316795       NY                       
              03/08/2017                   845,626.4300  11-10 STATE DEPOSITS        3316796       NY                       
              03/08/2017                -4,527,000.0000  21-10 STATE UI WITHDRAWAL   3316797       NY                       
              03/08/2017                  -960,961.2100  34-10 BT FROM UI            3316798       NY                       
              03/08/2017                    27,666.7600  34-61 CWC IN                3316799       NY                       
              03/08/2017                    93,962.0600  34-61 CWC IN                3316800       NY                       
              03/08/2017                   -24,741.2800  11-10 STATE DEPOSITS        3316801       NY                       
              03/09/2017                    35,049.1800  11-10 STATE DEPOSITS        3316803       NY                       
