Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                          477,459,457.6200                                            NY                       
              12/01/2006                 1,144,122.0700  CO-1110 STATE DEPOSITS      2884148       NY                       
              12/01/2006                  -173,529.3100  DI-3480 FEDTAX W/D FROM U   2884547       NY                       
              12/01/2006                   222,032.9700  CO-3461 CWC IN              2884581       NY                       
              12/01/2006                -3,188,000.0000  DI-2110 STATE UI WITHDRAW   2884687       NY                       
              12/04/2006                   454,184.5100  CO-1110 STATE DEPOSITS      2884764       NY                       
              12/04/2006                  -100,052.9900  DI-3480 FEDTAX W/D FROM U   2885682       NY                       
              12/04/2006                -1,619,000.0000  DI-2110 STATE UI WITHDRAW   2885815       NY                       
              12/05/2006                   448,571.6100  CO-1110 STATE DEPOSITS      2886123       NY                       
              12/05/2006                -1,054,303.9600  DI-3480 FEDTAX W/D FROM U   2886387       NY                       
              12/05/2006               -20,349,000.0000  DI-2110 STATE UI WITHDRAW   2886536       NY                       
              12/06/2006                   467,461.9200  CO-1110 STATE DEPOSITS      2886618       NY                       
              12/06/2006                  -595,232.3200  DI-3480 FEDTAX W/D FROM U   2887018       NY                       
              12/06/2006                    53,480.9300  CO-3461 CWC IN              2887120       NY                       
              12/06/2006               -11,824,000.0000  DI-2110 STATE UI WITHDRAW   2887245       NY                       
              12/07/2006                   215,496.5700  CO-1110 STATE DEPOSITS      2887332       NY                       
              12/07/2006                  -175,094.4300  DI-3480 FEDTAX W/D FROM U   2887728       NY                       
              12/07/2006                -3,447,000.0000  DI-2110 STATE UI WITHDRAW   2887862       NY                       
              12/08/2006                   308,546.5700  CO-1110 STATE DEPOSITS      2888320       NY                       
              12/08/2006                  -170,461.8400  DI-3480 FEDTAX W/D FROM U   2888345       NY                       
              12/08/2006                    50,400.4700  CO-3461 CWC IN              2888404       NY                       
              12/08/2006                    28,458.3200  CO-3461 CWC IN              2888424       NY                       
              12/08/2006                -3,034,000.0000  DI-2110 STATE UI WITHDRAW   2888549       NY                       
              12/11/2006                     9,378.6200  CO-1110 STATE DEPOSITS      2889018       NY                       
              12/11/2006                   -83,791.2400  DI-3480 FEDTAX W/D FROM U   2889041       NY                       
              12/11/2006                -1,177,000.0000  DI-2110 STATE UI WITHDRAW   2889193       NY                       
              12/12/2006                   420,633.9200  CO-1110 STATE DEPOSITS      2890178       NY                       
              12/12/2006                -1,094,140.5400  DI-3480 FEDTAX W/D FROM U   2890205       NY                       
              12/12/2006               -21,044,000.0000  DI-2110 STATE UI WITHDRAW   2890391       NY                       
              12/13/2006                   189,827.8400  CO-1110 STATE DEPOSITS      2890859       NY                       
              12/13/2006                  -609,814.9400  DI-3480 FEDTAX W/D FROM U   2890888       NY                       
              12/13/2006               -12,165,000.0000  DI-2110 STATE UI WITHDRAW   2891037       NY                       
              12/14/2006                   381,280.5300  CO-1110 STATE DEPOSITS      2891498       NY                       
              12/14/2006                  -174,776.8500  DI-3480 FEDTAX W/D FROM U   2891523       NY                       
              12/14/2006                -3,601,000.0000  DI-2110 STATE UI WITHDRAW   2891673       NY                       
              12/15/2006                   523,744.5800  CO-1110 STATE DEPOSITS      2892128       NY                       
              12/15/2006                  -171,077.6000  DI-3480 FEDTAX W/D FROM U   2892154       NY                       
              12/15/2006                    26,605.0400  CO-3461 CWC IN              2892264       NY                       
              12/15/2006                -3,116,000.0000  DI-2110 STATE UI WITHDRAW   2892369       NY                       
              12/18/2006                   524,338.2300  CO-1110 STATE DEPOSITS      2892441       NY                       
              12/18/2006                   -87,963.2100  DI-3480 FEDTAX W/D FROM U   2892848       NY                       
              12/18/2006                -1,199,000.0000  DI-2110 STATE UI WITHDRAW   2892987       NY                       
