Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                          529,107,405.0300                                            AL                       
              07/01/2016                   150,000.0000  11-10 STATE DEPOSITS        3311458       AL                       
              07/01/2016                  -123,650.0000  21-10 STATE UI WITHDRAWAL   3311479       AL                       
              07/05/2016                   190,000.0000  11-10 STATE DEPOSITS        3311481       AL                       
              07/05/2016                -2,944,550.0000  21-10 STATE UI WITHDRAWAL   3311504       AL                       
              07/06/2016                   159,000.0000  11-10 STATE DEPOSITS        3311506       AL                       
              07/06/2016                  -541,500.0000  21-10 STATE UI WITHDRAWAL   3311523       AL                       
              07/06/2016                    -1,812.5700  34-60 CWC OUT               3311524       AL                       
              07/06/2016                    -2,005.5700  34-60 CWC OUT               3311525       AL                       
              07/07/2016                   208,000.0000  11-10 STATE DEPOSITS        3311527       AL                       
              07/07/2016                  -172,200.0000  21-10 STATE UI WITHDRAWAL   3311544       AL                       
              07/08/2016                   185,000.0000  11-10 STATE DEPOSITS        3311546       AL                       
              07/08/2016                  -155,600.0000  21-10 STATE UI WITHDRAWAL   3311567       AL                       
              07/11/2016                   275,000.0000  11-10 STATE DEPOSITS        3311569       AL                       
              07/11/2016                  -151,550.0000  21-10 STATE UI WITHDRAWAL   3311590       AL                       
              07/12/2016                   450,000.0000  11-10 STATE DEPOSITS        3311592       AL                       
              07/12/2016                -3,186,500.0000  21-10 STATE UI WITHDRAWAL   3311609       AL                       
              07/12/2016                   -28,962.6700  34-60 CWC OUT               3311610       AL                       
              07/12/2016                    -4,123.4600  34-60 CWC OUT               3311611       AL                       
              07/12/2016                   -29,512.0600  34-60 CWC OUT               3311612       AL                       
              07/12/2016                  -106,866.1600  34-60 CWC OUT               3311613       AL                       
              07/12/2016                    -7,442.1000  34-60 CWC OUT               3311614       AL                       
              07/13/2016                   338,000.0000  11-10 STATE DEPOSITS        3311616       AL                       
              07/13/2016                  -281,600.0000  21-10 STATE UI WITHDRAWAL   3311633       AL                       
              07/14/2016                   546,000.0000  11-10 STATE DEPOSITS        3311635       AL                       
              07/14/2016                  -165,550.0000  21-10 STATE UI WITHDRAWAL   3311652       AL                       
              07/15/2016                   304,000.0000  11-10 STATE DEPOSITS        3311654       AL                       
              07/15/2016                  -259,600.0000  21-10 STATE UI WITHDRAWAL   3311675       AL                       
              07/15/2016                   -89,968.0000  34-10 BT FROM UI            3311676       AL                       
              07/15/2016                    93,671.7500  34-61 CWC IN                3311677       AL                       
              07/15/2016                    16,221.4200  34-61 CWC IN                3311678       AL                       
              07/15/2016                     1,491.2100  34-61 CWC IN                3311679       AL                       
              07/15/2016                   -35,197.2000  34-60 CWC OUT               3311680       AL                       
              07/15/2016                  -113,650.3200  34-60 CWC OUT               3311681       AL                       
              07/15/2016                    -4,087.6000  34-60 CWC OUT               3311682       AL                       
              07/15/2016                  -117,478.9800  34-60 CWC OUT               3311683       AL                       
              07/15/2016                    -6,537.0000  11-10 STATE DEPOSITS        3311684       AL                       
              07/18/2016                    89,000.0000  11-10 STATE DEPOSITS        3311686       AL                       
              07/18/2016                  -183,550.0000  21-10 STATE UI WITHDRAWAL   3311707       AL                       
              07/18/2016                     1,016.0000  34-61 CWC IN                3311708       AL                       
              07/18/2016                     7,378.4700  34-61 CWC IN                3311709       AL                       
              07/18/2016                     4,468.5400  34-61 CWC IN                3311710       AL                       
              07/19/2016                 1,020,000.0000  11-10 STATE DEPOSITS        3311712       AL                       
              07/19/2016                -3,172,800.0000  21-10 STATE UI WITHDRAWAL   3311729       AL                       
              07/19/2016                   -29,934.7500  34-60 CWC OUT               3311730       AL                       
              07/19/2016                    -3,454.4200  34-60 CWC OUT               3311731       AL                       
