Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                           11,895,067.5770                                            NY                       
              05/01/2014                80,316,405.5700  11-10 STATE DEPOSITS        3297608       NY                       
              05/01/2014                -8,471,460.0000  21-10 STATE UI WITHDRAWAL   3297625       NY                       
              05/01/2014               -71,844,945.5700  33-10 LOAN REPAYMNT FROM    3297627       NY                       
              05/02/2014               177,999,927.7100  11-10 STATE DEPOSITS        3297628       NY                       
              05/02/2014                  -952,050.0000  21-10 STATE UI WITHDRAWAL   3297649       NY                       
              05/02/2014              -177,047,877.7100  33-10 LOAN REPAYMNT FROM    3297650       NY                       
              05/05/2014             1,151,043,588.6000  11-10 STATE DEPOSITS        3297651       NY                       
              05/05/2014                    -5,666.5400  21-39 SEA PROMO/ENROLL      3297672       NY                       
              05/05/2014                -1,940,230.2800  21-80 W/D FOR SPEC ADMIN    3297673       NY                       
              05/05/2014                -2,856,230.0000  21-10 STATE UI WITHDRAWAL   3297674       NY                       
              05/05/2014            -1,148,187,358.6000  33-10 LOAN REPAYMNT FROM    3297675       NY                       
              05/06/2014                85,926,940.9000  11-10 STATE DEPOSITS        3297677       NY                       
              05/06/2014               -13,407,410.0000  21-10 STATE UI WITHDRAWAL   3297694       NY                       
              05/06/2014               -72,519,530.9000  33-10 LOAN REPAYMNT FROM    3297695       NY                       
              05/07/2014                60,608,824.6900  11-10 STATE DEPOSITS        3297696       NY                       
              05/07/2014               -18,107,770.0000  21-10 STATE UI WITHDRAWAL   3297713       NY                       
              05/07/2014               -42,501,054.6900  33-10 LOAN REPAYMNT FROM    3297714       NY                       
              05/08/2014                27,361,596.8800  11-10 STATE DEPOSITS        3297715       NY                       
              05/08/2014                -8,069,680.0000  21-10 STATE UI WITHDRAWAL   3297732       NY                       
              05/08/2014               -19,291,916.8800  33-10 LOAN REPAYMNT FROM    3297733       NY                       
              05/09/2014                 5,635,322.9000  11-10 STATE DEPOSITS        3297734       NY                       
              05/09/2014                -3,811,170.0000  21-10 STATE UI WITHDRAWAL   3297755       NY                       
              05/09/2014                   -16,333.5000  34-60 CWC OUT               3297756       NY                       
              05/09/2014                   -29,626.9500  34-60 CWC OUT               3297757       NY                       
              05/09/2014                   -31,886.3700  34-60 CWC OUT               3297758       NY                       
              05/09/2014                    -5,671.0900  34-60 CWC OUT               3297759       NY                       
              05/09/2014                   -14,832.7700  34-60 CWC OUT               3297760       NY                       
              05/09/2014                   -85,069.1300  34-60 CWC OUT               3297761       NY                       
              05/09/2014                    -1,971.2400  34-60 CWC OUT               3297762       NY                       
              05/09/2014                -1,638,761.8500  33-10 LOAN REPAYMNT FROM    3297763       NY                       
              05/12/2014                 1,506,378.0000  11-10 STATE DEPOSITS        3297764       NY                       
              05/12/2014                -1,506,378.0000  21-10 STATE UI WITHDRAWAL   3297785       NY                       
              05/13/2014                10,047,764.9300  11-10 STATE DEPOSITS        3297786       NY                       
              05/13/2014               -10,047,764.9300  21-10 STATE UI WITHDRAWAL   3297803       NY                       
              05/14/2014                 2,931,774.8400  11-10 STATE DEPOSITS        3297804       NY                       
              05/14/2014                -2,931,774.8400  21-10 STATE UI WITHDRAWAL   3297821       NY                       
              05/15/2014                 1,163,371.4300  11-10 STATE DEPOSITS        3297822       NY                       
              05/15/2014                -1,163,371.4300  21-10 STATE UI WITHDRAWAL   3297839       NY                       
              05/15/2014                    13,940.4100  34-61 CWC IN                3297840       NY                       
              05/15/2014                    10,255.4800  34-61 CWC IN                3297841       NY                       
              05/15/2014                   -24,195.8900  33-10 LOAN REPAYMNT FROM    3297843       NY                       
              05/16/2014                 2,032,320.0200  11-10 STATE DEPOSITS        3297844       NY                       
