Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                                    0.0200                                            NY                       
              04/03/2006                        -0.0200  CO-5440 DIST QUART EARNIN   2531107       NY                       
              04/03/2006                 1,067,392.9700  CO-1110 STATE DEPOSITS      2531133       NY                       
              04/03/2006                    93,618.5800  CO-3450 BT TO STATE UI AC   2531167       NY                       
              04/03/2006                -1,067,392.9700  DI-2110 STATE UI WITHDRAW   2531287       NY                       
              04/03/2006                   -93,618.5800  DI-3480 FEDTAX W/D FROM U   2531349       NY                       
              04/04/2006                   880,596.2200  CO-1110 STATE DEPOSITS      2532817       NY                       
              04/04/2006                 1,188,835.1600  CO-3450 BT TO STATE UI AC   2532877       NY                       
              04/04/2006                  -880,596.2200  DI-2110 STATE UI WITHDRAW   2533001       NY                       
              04/04/2006                -1,188,835.1600  DI-3480 FEDTAX W/D FROM U   2533064       NY                       
              04/05/2006                 1,237,671.1700  CO-1110 STATE DEPOSITS      2533591       NY                       
              04/05/2006                  -351,575.9400  DI-3460 CWC OUT             2533624       NY                       
              04/05/2006                    -2,099.4500  DI-3460 CWC OUT             2533626       NY                       
              04/05/2006                  -273,328.0800  DI-3460 CWC OUT             2533628       NY                       
              04/05/2006                    -5,248.8600  DI-3460 CWC OUT             2533630       NY                       
              04/05/2006                -1,237,671.1700  DI-2110 STATE UI WITHDRAW   2533754       NY                       
              04/05/2006                 1,335,910.8500  CO-3450 BT TO STATE UI AC   2533813       NY                       
              04/05/2006                  -703,658.5200  DI-3480 FEDTAX W/D FROM U   2533839       NY                       
              04/06/2006                   887,249.1900  CO-1110 STATE DEPOSITS      2534392       NY                       
              04/06/2006                   198,397.3900  CO-3450 BT TO STATE UI AC   2534424       NY                       
              04/06/2006                  -887,249.1900  DI-2110 STATE UI WITHDRAW   2534546       NY                       
              04/06/2006                  -198,397.3900  DI-3480 FEDTAX W/D FROM U   2534614       NY                       
              04/07/2006                 1,217,580.0300  CO-1110 STATE DEPOSITS      2535174       NY                       
              04/07/2006                   194,752.1000  CO-3450 BT TO STATE UI AC   2535204       NY                       
              04/07/2006                -1,217,580.0300  DI-2110 STATE UI WITHDRAW   2535347       NY                       
              04/07/2006                  -194,752.1000  DI-3480 FEDTAX W/D FROM U   2535395       NY                       
              04/10/2006                 1,033,314.9300  CO-1110 STATE DEPOSITS      2535952       NY                       
              04/10/2006                -1,033,314.9300  DI-2110 STATE UI WITHDRAW   2536119       NY                       
              04/10/2006                    91,172.8600  CO-3450 BT TO STATE UI AC   2536179       NY                       
              04/10/2006                   -91,172.8600  DI-3480 FEDTAX W/D FROM U   2536203       NY                       
              04/11/2006                 2,427,461.3700  CO-1110 STATE DEPOSITS      2537519       NY                       
              04/11/2006                 1,161,092.4600  CO-3450 BT TO STATE UI AC   2537551       NY                       
              04/11/2006                -2,427,461.3700  DI-2110 STATE UI WITHDRAW   2537751       NY                       
              04/11/2006                -1,161,092.4600  DI-3480 FEDTAX W/D FROM U   2537823       NY                       
              04/12/2006                 1,338,864.8400  CO-1110 STATE DEPOSITS      2538391       NY                       
              04/12/2006                   654,596.6900  CO-3450 BT TO STATE UI AC   2538417       NY                       
              04/12/2006                -1,338,864.8400  DI-2110 STATE UI WITHDRAW   2538613       NY                       
              04/12/2006                  -654,596.6900  DI-3480 FEDTAX W/D FROM U   2538673       NY                       
              04/13/2006                 1,984,689.7500  CO-1110 STATE DEPOSITS      2539601       NY                       
              04/13/2006                  -171,523.7700  DI-3480 FEDTAX W/D FROM U   2539636       NY                       
              04/13/2006                   171,523.7700  CO-3450 BT TO STATE UI AC   2539653       NY                       
              04/13/2006                     1,916.4500  CO-3461 CWC IN              2539723       NY                       
