Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                           27,418,696.2570                                            NY                       
              08/01/2012                53,466,341.9400  CO-1110 STATE DEPOSITS      3287824       NY                       
              08/01/2012               -30,868,180.0000  DI-2110 STATE UI WITHDRAW   3287843       NY                       
              08/01/2012                    -2,132.4800  DI-3460 CWC OUT             3287844       NY                       
              08/01/2012                    -3,139.1000  DI-3460 CWC OUT             3287845       NY                       
              08/01/2012                  -160,928.5200  DI-3460 CWC OUT             3287846       NY                       
              08/01/2012               -22,431,961.8400  DI-3310 LOAN REPAYMNT FRO   3287847       NY                       
              08/02/2012                21,427,960.0700  CO-1110 STATE DEPOSITS      3287848       NY                       
              08/02/2012               -13,722,640.0000  DI-2110 STATE UI WITHDRAW   3287865       NY                       
              08/02/2012                -7,705,320.0700  DI-3310 LOAN REPAYMNT FRO   3287866       NY                       
              08/03/2012               218,591,632.8900  CO-1110 STATE DEPOSITS      3287867       NY                       
              08/03/2012                -5,201,090.0000  DI-2110 STATE UI WITHDRAW   3287888       NY                       
              08/03/2012              -213,390,542.8900  DI-3310 LOAN REPAYMNT FRO   3287889       NY                       
              08/06/2012                26,684,790.1100  CO-1110 STATE DEPOSITS      3287890       NY                       
              08/06/2012                -4,018,490.0000  DI-2110 STATE UI WITHDRAW   3287911       NY                       
              08/06/2012                    43,038.2000  CO-3461 CWC IN              3287912       NY                       
              08/06/2012               -22,709,338.3100  DI-3310 LOAN REPAYMNT FRO   3287913       NY                       
              08/07/2012                12,191,431.1400  CO-1110 STATE DEPOSITS      3287914       NY                       
              08/07/2012               -11,459,220.0000  DI-2110 STATE UI WITHDRAW   3287931       NY                       
              08/07/2012                  -732,211.1400  DI-3310 LOAN REPAYMNT FRO   3287932       NY                       
              08/08/2012                 6,682,422.3800  CO-1110 STATE DEPOSITS      3287933       NY                       
              08/08/2012                -6,733,208.7400  DI-2110 STATE UI WITHDRAW   3287950       NY                       
              08/08/2012                    50,786.3600  CO-3461 CWC IN              3287951       NY                       
              08/08/2012                    77,678.8400  CO-3461 CWC IN              3287952       NY                       
              08/08/2012                     5,045.2800  CO-3461 CWC IN              3287953       NY                       
              08/08/2012                   -82,724.1200  DI-3310 LOAN REPAYMNT FRO   3287954       NY                       
              08/09/2012                 4,652,105.4500  CO-1110 STATE DEPOSITS      3287955       NY                       
              08/09/2012                -4,788,070.0000  DI-2110 STATE UI WITHDRAW   3287972       NY                       
              08/09/2012                    59,165.0000  CO-3461 CWC IN              3287973       NY                       
              08/09/2012                     7,108.7200  CO-3461 CWC IN              3287974       NY                       
              08/09/2012                    69,690.8300  CO-3461 CWC IN              3287975       NY                       
              08/10/2012                 5,201,224.3000  CO-1110 STATE DEPOSITS      3287976       NY                       
              08/10/2012                -4,758,090.0000  DI-2110 STATE UI WITHDRAW   3287997       NY                       
              08/10/2012                    14,161.8900  CO-3461 CWC IN              3287998       NY                       
              08/10/2012                   -33,118.0800  DI-3460 CWC OUT             3287999       NY                       
              08/10/2012                   -22,848.4600  DI-3460 CWC OUT             3288000       NY                       
              08/10/2012                   -22,020.6700  DI-3460 CWC OUT             3288001       NY                       
              08/10/2012                   -46,339.0900  DI-3460 CWC OUT             3288002       NY                       
              08/10/2012                   -24,724.1000  DI-3460 CWC OUT             3288003       NY                       
              08/10/2012                    -6,725.1300  DI-3460 CWC OUT             3288004       NY                       
              08/10/2012                   -15,694.7500  DI-3460 CWC OUT             3288005       NY                       
              08/10/2012                   -23,720.4300  DI-3460 CWC OUT             3288006       NY                       
              08/10/2012                  -262,105.4800  DI-3310 LOAN REPAYMNT FRO   3288007       NY                       
