Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                           27,089,106.2570                                            NY                       
              12/03/2012                   453,341.7500  CO-1110 STATE DEPOSITS      3289651       NY                       
              12/03/2012                  -453,359.3900  DI-2110 STATE UI WITHDRAW   3289686       NY                       
              12/03/2012                        17.6400  CO-3461 CWC IN              3289687       NY                       
              12/03/2012                    27,686.4800  CO-3461 CWC IN              3289688       NY                       
              12/03/2012                   -27,686.4800  DI-3310 LOAN REPAYMNT FRO   3289690       NY                       
              12/04/2012                   781,146.0300  CO-1110 STATE DEPOSITS      3289691       NY                       
              12/04/2012                  -889,499.7100  DI-2110 STATE UI WITHDRAW   3289708       NY                       
              12/04/2012                    26,887.4200  CO-3461 CWC IN              3289709       NY                       
              12/04/2012                     5,455.6800  CO-3461 CWC IN              3289710       NY                       
              12/04/2012                    76,010.5800  CO-3461 CWC IN              3289711       NY                       
              12/05/2012                   630,668.6100  CO-1110 STATE DEPOSITS      3289712       NY                       
              12/05/2012                  -862,143.2000  DI-2110 STATE UI WITHDRAW   3289729       NY                       
              12/05/2012                   130,932.7600  CO-3461 CWC IN              3289730       NY                       
              12/05/2012                   100,541.8300  CO-3461 CWC IN              3289731       NY                       
              12/06/2012                   971,295.7200  CO-1110 STATE DEPOSITS      3289732       NY                       
              12/06/2012                -1,121,228.8700  DI-2110 STATE UI WITHDRAW   3289749       NY                       
              12/06/2012                    78,751.5600  CO-3461 CWC IN              3289750       NY                       
              12/06/2012                   139,164.4400  CO-3461 CWC IN              3289751       NY                       
              12/06/2012                    10,832.2700  CO-3461 CWC IN              3289752       NY                       
              12/06/2012                    10,768.7100  CO-3461 CWC IN              3289753       NY                       
              12/06/2012                   -89,583.8300  DI-3310 LOAN REPAYMNT FRO   3289754       NY                       
              12/07/2012                   430,975.7200  CO-1110 STATE DEPOSITS      3289755       NY                       
              12/07/2012                  -487,233.5300  DI-2110 STATE UI WITHDRAW   3289776       NY                       
              12/07/2012                    56,257.8100  CO-3461 CWC IN              3289777       NY                       
              12/07/2012                  -430,975.7200  DI-3310 LOAN REPAYMNT FRO   3289778       NY                       
              12/10/2012                       508.2100  CO-1110 STATE DEPOSITS      3289779       NY                       
              12/10/2012                 1,997,120.9500  CO-3450 BT TO STATE UI AC   3289801       NY                       
              12/10/2012                      -508.2100  DI-2110 STATE UI WITHDRAW   3289802       NY                       
              12/10/2012                    31,112.5900  CO-3461 CWC IN              3289803       NY                       
              12/10/2012                    -4,903.7400  DI-3460 CWC OUT             3289804       NY                       
              12/10/2012                   -37,280.9000  DI-3460 CWC OUT             3289805       NY                       
              12/10/2012                  -160,261.2900  DI-3460 CWC OUT             3289806       NY                       
              12/10/2012                    -2,451.7300  DI-3460 CWC OUT             3289807       NY                       
              12/10/2012                -1,792,223.2900  DI-3460 CWC OUT             3289808       NY                       
              12/10/2012                   160,313.5800  CO-3461 CWC IN              3289809       NY                       
              12/10/2012                    45,001.6600  CO-3461 CWC IN              3289810       NY                       
              12/11/2012                   557,276.7100  CO-1110 STATE DEPOSITS      3289812       NY                       
              12/11/2012                  -557,276.7100  DI-2110 STATE UI WITHDRAW   3289813       NY                       
              12/11/2012                   194,547.8900  CO-3450 BT TO STATE UI AC   3289814       NY                       
              12/12/2012                   603,687.4300  CO-1110 STATE DEPOSITS      3289816       NY                       
              12/12/2012                     5,455.6800  CO-3450 BT TO STATE UI AC   3289835       NY                       
              12/12/2012                  -603,687.4300  DI-2110 STATE UI WITHDRAW   3289836       NY                       
              12/12/2012                    -5,455.6800  DI-3460 CWC OUT             3289837       NY                       
              12/13/2012                   186,977.2600  CO-1110 STATE DEPOSITS      3289838       NY                       
